geo,year,noise_rate_scaled,pollution_rate_scaled,crime_rate_scaled,hpi_weight_scaled,safety_score,safety_index,affordability_index,combined_score
Iceland,2017,-1.366740393076442,-1.0502034755291132,-1.8370425137410986,1.679358423701451,-1.417995460782218,2.417995460782218,-0.6793584237014509,1.1790539069887505
Iceland,2018,-1.0043231061623559,-1.2003525403074966,-1.5482888820076008,1.9172386743885235,-1.250988176159151,2.250988176159151,-0.9172386743885235,0.983697435940081
Iceland,2019,-1.2678993148271458,-0.7143437253669392,-1.5936644527085793,2.1007275729901216,-1.191969164300888,2.191969164300888,-1.1007275729901216,0.8748904693844839
Iceland,2020,-1.5603041713146464,-0.8012721312912663,-1.7937294689810737,2.5052222967823954,-1.3851019238623288,2.3851019238623286,-1.5052222967823954,0.8289722356044388
Ireland,2005,-0.646024197508658,-0.975128943139921,0.9494300324871507,2.525619053814448,-0.2239077027204761,1.223907702720476,-1.5256190538144478,0.12409700010650648
Ireland,2006,-0.26713339755302273,-0.7499053459723458,1.3103720721540222,1.2945232247593483,0.09777777620955123,0.9022222237904488,-0.29452322475934833,0.4235240443705299
Ireland,2007,-0.6007220366443972,-0.6451961297453152,1.1226822115272492,1.53338645168893,-0.04107865162082103,1.041078651620821,-0.53338645168893,0.41129261029692055
Ireland,2008,-0.8272328409657008,-0.9020300563399187,0.31210951673250303,0.9375390193549882,-0.4723844601910388,1.4723844601910387,0.06246098064501182,0.908415068372628
Ireland,2009,-0.9178371626942222,-1.4512595301345323,0.8751790986128232,-0.18796877831731748,-0.4979725314053105,1.4979725314053105,1.1879687783173174,1.3739710301701133
Ireland,2010,-1.2781952604781137,-1.500650669864264,0.09760681887333401,-0.6209698131423399,-0.8937463704896813,1.8937463704896813,1.6209698131423398,1.7846357475507448
Ireland,2011,-1.1011049952814587,-1.6547510258210258,-0.011707055997204532,-1.2563001245503742,-0.9225210256998965,1.9225210256998966,2.256300124550374,2.0560326652400875
Ireland,2012,-1.4944101191484491,-1.6290676331615657,0.019230833117098646,-1.5738014508806402,-1.0347489730643054,2.034748973064305,2.57380145088064,2.2503699641908392
Ireland,2013,-1.3893914735085722,-1.502626315453453,0.2522962644448502,-1.3026638373220283,-0.8799071748390582,1.8799071748390581,2.3026638373220285,2.0490098398322463
Ireland,2014,-1.401746608289734,-1.6725318361237291,0.019230833117098646,-0.6466910248213136,-1.0183492037654547,2.018349203765455,1.6466910248213136,1.8696859321877985
