geo,year,deprivation_rate,immigration_count,log_immigration,immigration_lag1,country_Belgium,country_Bulgaria,country_Croatia,country_Cyprus,country_Czechia,country_Denmark,country_Estonia,country_Finland,country_France,country_Germany,country_Greece,country_Hungary,country_Iceland,country_Ireland,country_Italy,country_Latvia,country_Lithuania,country_Luxembourg,country_Malta,country_Montenegro,country_Netherlands,country_North Macedonia,country_Norway,country_Poland,country_Portugal,country_Romania,country_Slovakia,country_Slovenia,country_Spain,country_Sweden,country_Switzerland,country_United Kingdom
Iceland,2014,32.4,5368.0,8.58839695042257,8.765146421639022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceland,2015,32.7,5635.0,8.636929873018572,8.58839695042257,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceland,2016,33.6,8710.0,9.072341873818893,8.636929873018572,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceland,2017,30.5,12116.0,9.402364704231523,9.072341873818893,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceland,2018,29.2,11830.0,9.378478484253662,9.402364704231523,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceland,2019,29.8,9872.0,9.19755903761145,9.378478484253662,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceland,2020,30.5,8544.0,9.053101595549691,9.19755903761145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2014,68.4,73519.0,11.205312757029569,11.090415922252806,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2015,70.5,80792.0,11.299645607092907,11.205312757029569,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2016,70.4,93378.0,11.444421759536338,11.299645607092907,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2017,69.6,84743.0,11.347390226276332,11.444421759536338,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2018,71.4,105699.0,11.568360171858329,11.347390226276332,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2019,68.8,96321.0,11.475452024446678,11.568360171858329,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2020,70.6,81918.0,11.313486233167579,11.475452024446678,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2021,69.8,83770.0,11.335842164524378,11.313486233167579,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2022,67.3,157537.0,11.967421977988208,11.335842164524378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2023,66.0,135617.0,11.817597389041644,11.967421977988208,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ireland,2024,66.8,127664.0,11.757164924579172,11.817597389041644,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2014,15.5,277631.0,12.53405177474649,12.636084014056339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2015,15.5,280078.0,12.542826985213718,12.53405177474649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2016,14.9,300823.0,12.614280655109033,12.542826985213718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2017,15.3,343440.0,12.746770614610952,12.614280655109033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2018,14.9,332324.0,12.7138686847358,12.746770614610952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2019,14.2,332778.0,12.715233884976703,12.7138686847358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2020,15.9,247526.0,12.419274945949992,12.715233884976703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2021,15.4,318366.0,12.670960084364955,12.419274945949992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2022,16.6,410985.0,12.926314429637864,12.670960084364955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2023,16.1,439658.0,12.993754705426692,12.926314429637864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Italy,2024,17.1,451583.0,13.0205166810463,12.993754705426692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2014,12.2,10365.0,9.246286498749653,9.02401079378469,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2015,11.1,9479.0,9.156939595249067,9.246286498749653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2016,9.6,8345.0,9.029537661151497,9.156939595249067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2017,10.2,9916.0,9.202005735186125,9.029537661151497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2018,9.9,10909.0,9.297435078827116,9.202005735186125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2019,9.6,11223.0,9.325809621782296,9.297435078827116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2020,10.3,8840.0,9.087155271405804,9.325809621782296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2021,10.1,12689.0,9.448569560708433,9.087155271405804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2022,9.4,38708.0,10.563827410119956,9.448569560708433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2023,9.8,15629.0,9.656947423415522,10.563827410119956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Latvia,2024,9.7,14701.0,9.595738817934032,9.656947423415522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2014,19.1,33544.0,10.420643099996989,10.339320197260689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2015,20.1,31085.0,10.344512836042844,10.420643099996989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2016,22.7,31395.0,10.354435775246705,10.344512836042844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2017,23.0,33305.0,10.413492839918217,10.354435775246705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2018,24.3,37420.0,10.529987323148188,10.413492839918217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2019,24.5,46526.0,10.747788068227562,10.529987323148188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2020,27.5,46020.0,10.736853093036018,10.747788068227562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2021,21.8,44858.0,10.711279516251953,10.736853093036018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2022,21.7,87367.0,11.377884361877564,10.711279516251953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2023,20.3,66682.0,11.107705326854465,11.377884361877564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lithuania,2024,17.6,51845.0,10.856033065069454,11.107705326854465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2014,58.0,22332.0,10.013820684220475,9.956980924976127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2015,56.0,23803.0,10.077608912764743,10.013820684220475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2016,54.1,22888.0,10.038411724792649,10.077608912764743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2017,55.5,24379.0,10.101518403035262,10.038411724792649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2018,53.7,24644.0,10.112329319139478,10.101518403035262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2019,54.0,26668.0,10.191257121160007,10.112329319139478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2020,49.9,22490.0,10.020870508171171,10.191257121160007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2021,50.0,25335.0,10.139981588218475,10.020870508171171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2022,58.6,31433.0,10.355645388636274,10.139981588218475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2023,59.2,26964.0,10.202295007771328,10.355645388636274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luxembourg,2024,57.5,25725.0,10.155257432638662,10.202295007771328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2014,69.2,15928.0,9.675896626294639,9.429234909000977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2015,67.9,18202.0,9.809341694645898,9.675896626294639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2016,68.0,18116.0,9.80460600297601,9.809341694645898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2017,72.1,22750.0,10.032364379457015,9.80460600297601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2018,73.4,27394.0,10.218115793972515,10.032364379457015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2019,72.6,29304.0,10.28551342891053,10.218115793972515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2020,72.5,14751.0,9.599133945796375,10.28551342891053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2021,71.8,16963.0,9.738848730594482,9.599133945796375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2022,72.3,34964.0,10.462102840137968,9.738848730594482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2023,69.2,42239.0,10.651122918380143,10.462102840137968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Malta,2024,62.9,34033.0,10.435115303931381,10.651122918380143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2014,8.5,5353.0,8.585599224080298,8.53954159508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2015,9.6,4553.0,8.423761246623686,8.585599224080298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2016,7.9,4904.0,8.498010371999463,8.423761246623686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2017,4.9,6684.0,8.807621489536043,8.498010371999463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2018,4.1,8643.0,9.064620717626777,8.807621489536043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2019,4.2,10737.0,9.281544130982514,9.064620717626777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2020,4.7,6008.0,8.701013624333928,9.281544130982514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2022,6.4,15989.0,9.679718805828,8.701013624333928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montenegro,2023,5.9,18316.0,9.815584869360217,9.679718805828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2014,52.9,145323.0,11.886721011417372,11.770887747222599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2015,51.8,166872.0,12.024988323046104,11.886721011417372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2016,51.4,189232.0,12.15073433899541,12.024988323046104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2017,52.9,189646.0,12.152919728378695,12.15073433899541,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2018,53.9,194306.0,12.177194661479321,12.152919728378695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2019,53.4,215756.0,12.281908053378793,12.177194661479321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2020,53.0,182244.0,12.113107214652313,12.281908053378793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2021,61.7,214105.0,12.274226498472817,12.113107214652313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2022,61.1,326798.0,12.697100581987783,12.274226498472817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2023,60.2,274597.0,12.52306348896829,12.697100581987783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Netherlands,2024,58.7,257714.0,12.459609602164177,12.52306348896829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
North Macedonia,2014,18.2,1935.0,7.568379267836522,7.62608275807238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2015,13.9,1741.0,7.462789157412448,7.568379267836522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2016,14.4,2262.0,7.724446645633537,7.462789157412448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2017,15.8,2064.0,7.632885505395133,7.724446645633537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2018,16.3,2053.0,7.627544390488503,7.632885505395133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2019,13.6,2118.0,7.6586995582682995,7.627544390488503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2020,18.4,2555.0,7.846198815497425,7.6586995582682995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2021,19.3,1570.0,7.359467638255621,7.846198815497425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2022,19.7,2452.0,7.8050670442584895,7.359467638255621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
North Macedonia,2024,17.0,7458.0,8.917176635955164,7.8050670442584895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Norway,2014,55.8,66903.0,11.11101403506136,11.131870002591821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2015,53.9,60816.0,11.015624634135149,11.11101403506136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2016,53.6,61460.0,11.02615810629731,11.015624634135149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2017,53.6,53351.0,10.884666744312142,11.02615810629731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2018,52.0,47864.0,10.776139827380453,10.884666744312142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2019,51.5,48680.0,10.793044089207646,10.776139827380453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2020,51.3,36287.0,10.499242387087424,10.793044089207646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2021,51.0,53947.0,10.895775898636748,10.499242387087424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2022,51.6,90475.0,11.412839901147873,10.895775898636748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2023,52.5,86589.0,11.368939614441848,11.412839901147873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Norway,2024,52.6,66077.0,11.098591141393,11.368939614441848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Poland,2014,11.6,222275.0,12.311675131910723,12.302800002482604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2015,12.9,218147.0,12.292929010506063,12.311675131910723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2016,14.2,208302.0,12.24674902944972,12.292929010506063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2017,14.6,209353.0,12.251781878023774,12.24674902944972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2018,14.4,214083.0,12.274123740351332,12.251781878023774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2019,15.0,226649.0,12.331162256368994,12.274123740351332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2020,15.9,210615.0,12.257791849205486,12.331162256368994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2021,16.2,241116.0,12.393037571845296,12.257791849205486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2022,16.5,275515.0,12.526400982113794,12.393037571845296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2023,17.1,303275.0,12.622398560971083,12.526400982113794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Poland,2024,17.3,300496.0,12.613193049546501,12.622398560971083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Portugal,2014,38.3,23077.0,10.046635061754612,9.784591397592273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2015,37.5,36849.0,10.514610897617482,10.046635061754612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2016,37.2,37644.0,10.535955422284223,10.514610897617482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2017,36.8,46649.0,10.75042820627549,10.535955422284223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2018,36.1,55357.0,10.92157646247132,10.75042820627549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2019,36.9,95382.0,11.465655644492404,10.92157646247132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2020,36.3,83654.0,11.334456477491765,11.465655644492404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2021,33.8,97119.0,11.483702606293326,11.334456477491765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2022,37.4,167098.0,12.026341730125123,11.483702606293326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Portugal,2023,36.4,189367.0,12.151447490866227,12.026341730125123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Romania,2014,5.2,136035.0,11.820674835572122,11.942413042473778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2015,5.5,132795.0,11.796569395088913,11.820674835572122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2016,6.3,137455.0,11.831059144877837,11.796569395088913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2017,6.9,177435.0,12.08636525949872,11.831059144877837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2018,7.3,172578.0,12.058610381631325,12.08636525949872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2019,7.7,202422.0,12.218114846302962,12.058610381631325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
