date,avg_price_eur_mwh,country
2021-01-01,79.89958333333333,BG
2021-01-02,91.92416666666666,BG
2021-01-03,77.72125,BG
2021-01-04,95.92416666666666,BG
2021-01-05,100.81333333333333,BG
2021-01-06,92.56833333333333,BG
2021-01-07,106.92750000000001,BG
2021-01-08,122.96541666666667,BG
2021-01-09,79.48041666666667,BG
2021-01-10,98.26833333333333,BG
2021-01-11,97.85041666666666,BG
2021-01-12,111.62291666666665,BG
2021-01-13,110.66416666666667,BG
2021-01-14,131.63083333333333,BG
2021-01-15,142.055,BG
2021-01-16,109.73458333333333,BG
2021-01-17,92.64333333333333,BG
2021-01-18,134.39541666666665,BG
2021-01-19,134.26041666666666,BG
2021-01-20,128.25666666666666,BG
2021-01-21,101.5825,BG
2021-01-22,107.39041666666667,BG
2021-01-23,96.69833333333334,BG
2021-01-24,74.96333333333332,BG
2021-01-25,95.48,BG
2021-01-26,115.84583333333332,BG
2021-01-27,116.00125000000001,BG
2021-01-28,107.34708333333333,BG
2021-01-29,97.83625,BG
2021-01-30,91.4575,BG
2021-01-31,82.22250000000001,BG
2021-02-01,94.81458333333335,BG
2021-02-02,113.13166666666666,BG
2021-02-03,90.37583333333333,BG
2021-02-04,92.42541666666666,BG
2021-02-05,99.35000000000001,BG
2021-02-06,87.36458333333333,BG
2021-02-07,36.28458333333334,BG
2021-02-08,73.80125,BG
2021-02-09,68.00291666666666,BG
2021-02-10,95.56416666666667,BG
2021-02-11,88.35666666666667,BG
2021-02-12,127.77916666666668,BG
2021-02-13,95.64291666666666,BG
2021-02-14,94.5125,BG
2021-02-15,96.6875,BG
2021-02-16,121.86375,BG
2021-02-17,113.94125000000001,BG
2021-02-18,105.98625,BG
2021-02-19,109.5825,BG
2021-02-20,78.50041666666667,BG
2021-02-21,68.06458333333333,BG
2021-02-22,98.755,BG
2021-02-23,94.80874999999999,BG
2021-02-24,87.10791666666667,BG
2021-02-25,91.24125,BG
2021-02-26,94.64999999999999,BG
2021-02-27,81.35125000000001,BG
2021-02-28,64.33791666666666,BG
2021-03-01,99.54083333333334,BG
2021-03-02,98.93208333333332,BG
2021-03-03,78.8875,BG
2021-03-04,95.46958333333333,BG
2021-03-05,93.50041666666668,BG
2021-03-06,89.14166666666667,BG
2021-03-07,73.08541666666666,BG
2021-03-08,120.47166666666668,BG
2021-03-09,114.28416666666668,BG
2021-03-10,106.43333333333334,BG
2021-03-11,101.02125,BG
2021-03-12,114.29833333333333,BG
2021-03-13,103.04541666666667,BG
2021-03-14,83.41125,BG
2021-03-15,89.09916666666668,BG
2021-03-16,110.53958333333333,BG
2021-03-17,117.02625,BG
2021-03-18,111.29375,BG
2021-03-19,127.44541666666667,BG
2021-03-20,101.89625000000001,BG
2021-03-21,84.88666666666667,BG
2021-03-22,109.54666666666667,BG
2021-03-23,110.01166666666667,BG
2021-03-24,125.6175,BG
2021-03-25,121.53333333333335,BG
2021-03-26,120.34958333333333,BG
2021-03-27,92.49708333333332,BG
2021-03-28,57.96130434782609,BG
2021-03-29,97.71583333333332,BG
2021-03-30,93.36958333333332,BG
2021-03-31,112.11333333333334,BG
2021-04-01,112.97833333333334,BG
2021-04-02,92.87124999999999,BG
2021-04-03,88.50999999999999,BG
2021-04-04,79.45291666666667,BG
2021-04-05,68.96291666666666,BG
2021-04-06,96.48458333333333,BG
2021-04-07,127.64541666666666,BG
2021-04-08,132.455,BG
2021-04-09,126.34791666666666,BG
2021-04-10,114.005,BG
2021-04-11,98.08541666666667,BG
2021-04-12,120.09708333333333,BG
2021-04-13,129.48625,BG
2021-04-14,135.80666666666667,BG
2021-04-15,146.36875,BG
2021-04-16,133.06708333333333,BG
2021-04-17,148.215,BG
2021-04-18,123.38208333333334,BG
2021-04-19,155.93875,BG
2021-04-20,153.80208333333334,BG
2021-04-21,137.88833333333335,BG
2021-04-22,136.39208333333332,BG
2021-04-23,131.6783333333333,BG
2021-04-24,106.96499999999999,BG
2021-04-25,98.93333333333334,BG
2021-04-26,125.73833333333334,BG
2021-04-27,125.94875,BG
2021-04-28,125.89666666666666,BG
2021-04-29,122.33083333333333,BG
2021-04-30,123.70916666666666,BG
2021-05-01,128.50875,BG
2021-05-02,83.51041666666667,BG
2021-05-03,89.71249999999999,BG
2021-05-04,93.27333333333333,BG
2021-05-05,101.63208333333334,BG
2021-05-06,113.22458333333333,BG
2021-05-07,112.0025,BG
2021-05-08,99.20291666666667,BG
2021-05-09,82.39541666666666,BG
2021-05-10,117.19625,BG
2021-05-11,139.65083333333334,BG
2021-05-12,126.50791666666667,BG
2021-05-13,123.21749999999999,BG
2021-05-14,135.93833333333333,BG
2021-05-15,123.68541666666665,BG
2021-05-16,105.85833333333333,BG
2021-05-17,169.9825,BG
2021-05-18,105.9975,BG
2021-05-19,149.10333333333332,BG
2021-05-20,134.82958333333332,BG
2021-05-21,99.455,BG
2021-05-22,103.82708333333333,BG
2021-05-23,95.88375,BG
2021-05-24,106.84625,BG
2021-05-25,131.27458333333334,BG
2021-05-26,161.19166666666666,BG
2021-05-27,158.91291666666666,BG
2021-05-28,129.82125,BG
2021-05-29,104.77708333333334,BG
2021-05-30,84.16208333333333,BG
2021-05-31,128.30958333333334,BG
2021-06-01,135.61958333333334,BG
2021-06-02,114.3525,BG
2021-06-03,114.02291666666667,BG
2021-06-04,142.42708333333334,BG
2021-06-05,127.5775,BG
2021-06-06,100.9525,BG
2021-06-07,155.08416666666668,BG
2021-06-08,152.04083333333332,BG
2021-06-09,148.86541666666668,BG
2021-06-10,146.45083333333332,BG
2021-06-11,152.67375,BG
2021-06-12,140.66625,BG
2021-06-13,43.10333333333333,BG
2021-06-14,142.56,BG
2021-06-15,145.98458333333335,BG
2021-06-16,158.62625,BG
2021-06-17,168.07833333333335,BG
2021-06-18,156.13458333333332,BG
2021-06-19,94.97041666666667,BG
2021-06-20,131.27708333333334,BG
2021-06-21,165.1925,BG
2021-06-22,177.61666666666667,BG
2021-06-23,194.16875000000002,BG
2021-06-24,250.64,BG
2021-06-25,185.0404166666667,BG
2021-06-26,154.88333333333333,BG
2021-06-27,130.08,BG
2021-06-28,184.71,BG
2021-06-29,215.18791666666667,BG
2021-06-30,199.82000000000002,BG
2021-07-01,175.58583333333334,BG
2021-07-02,203.84,BG
2021-07-03,153.98541666666668,BG
2021-07-04,143.27125,BG
2021-07-05,188.84625000000003,BG
2021-07-06,142.35583333333332,BG
2021-07-07,200.07958333333332,BG
2021-07-08,204.59958333333336,BG
2021-07-09,194.34375,BG
2021-07-10,162.89916666666667,BG
2021-07-11,154.02375,BG
2021-07-12,176.67666666666665,BG
2021-07-13,202.59375,BG
2021-07-14,196.22,BG
2021-07-15,195.50125,BG
2021-07-16,193.905,BG
2021-07-17,174.95458333333332,BG
2021-07-18,133.70374999999999,BG
2021-07-19,230.09124999999997,BG
2021-07-20,194.17916666666667,BG
2021-07-21,178.42416666666668,BG
2021-07-22,179.22541666666666,BG
2021-07-23,176.125,BG
2021-07-24,155.90541666666667,BG
2021-07-25,129.475,BG
2021-07-26,182.80458333333334,BG
2021-07-27,203.01250000000002,BG
2021-07-28,232.01958333333334,BG
2021-07-29,238.66958333333332,BG
2021-07-30,251.785,BG
2021-07-31,204.63125,BG
2021-08-01,177.89333333333332,BG
2021-08-02,222.85166666666666,BG
2021-08-03,293.01916666666665,BG
2021-08-04,330.7316666666666,BG
2021-08-05,258.31041666666664,BG
2021-08-06,223.525,BG
2021-08-07,187.5375,BG
2021-08-08,185.48333333333335,BG
2021-08-09,303.52875,BG
2021-08-10,265.00291666666664,BG
2021-08-11,285.09875,BG
2021-08-12,211.48208333333332,BG
