date,avg_price_eur_mwh,country
2021-01-01,39.2925,PL
2021-01-02,47.684583333333336,PL
2021-01-03,38.15625,PL
2021-01-04,50.584583333333335,PL
2021-01-05,54.61166666666667,PL
2021-01-06,48.41916666666666,PL
2021-01-07,66.13333333333334,PL
2021-01-08,58.54,PL
2021-01-09,57.98583333333334,PL
2021-01-10,45.82208333333333,PL
2021-01-11,54.309583333333336,PL
2021-01-12,53.25333333333333,PL
2021-01-13,56.8125,PL
2021-01-14,63.61708333333333,PL
2021-01-15,66.12416666666667,PL
2021-01-16,56.57875000000001,PL
2021-01-17,54.42458333333334,PL
2021-01-18,62.6775,PL
2021-01-19,57.94833333333333,PL
2021-01-20,57.2425,PL
2021-01-21,56.169999999999995,PL
2021-01-22,52.262499999999996,PL
2021-01-23,53.15083333333333,PL
2021-01-24,51.470416666666665,PL
2021-01-25,63.205000000000005,PL
2021-01-26,58.19875,PL
2021-01-27,58.72416666666667,PL
2021-01-28,56.09583333333333,PL
2021-01-29,55.68541666666667,PL
2021-01-30,54.46958333333333,PL
2021-01-31,48.40166666666667,PL
2021-02-01,57.66291666666667,PL
2021-02-02,58.26666666666667,PL
2021-02-03,56.07208333333333,PL
2021-02-04,57.48,PL
2021-02-05,59.38666666666666,PL
2021-02-06,54.3475,PL
2021-02-07,42.01,PL
2021-02-08,57.22875,PL
2021-02-09,67.01125,PL
2021-02-10,73.00625000000001,PL
2021-02-11,71.09583333333333,PL
2021-02-12,67.43166666666667,PL
2021-02-13,54.490833333333335,PL
2021-02-14,47.201249999999995,PL
2021-02-15,63.35541666666666,PL
2021-02-16,66.36749999999999,PL
2021-02-17,66.94875,PL
2021-02-18,69.00125,PL
2021-02-19,63.461666666666666,PL
2021-02-20,64.61458333333333,PL
2021-02-21,46.31333333333333,PL
2021-02-22,64.47041666666667,PL
2021-02-23,58.9925,PL
2021-02-24,54.043749999999996,PL
2021-02-25,52.16833333333333,PL
2021-02-26,54.50125,PL
2021-02-27,55.034166666666664,PL
2021-02-28,46.757083333333334,PL
2021-03-01,59.97541666666666,PL
2021-03-02,62.99375,PL
2021-03-03,63.17916666666667,PL
2021-03-04,61.2775,PL
2021-03-05,61.72,PL
2021-03-06,50.85458333333333,PL
2021-03-07,45.02666666666667,PL
2021-03-08,67.03541666666666,PL
2021-03-09,66.85833333333333,PL
2021-03-10,67.75166666666667,PL
2021-03-11,50.10333333333333,PL
2021-03-12,49.64541666666667,PL
2021-03-13,46.24791666666667,PL
2021-03-14,51.69166666666666,PL
2021-03-15,64.52791666666667,PL
2021-03-16,68.58458333333333,PL
2021-03-17,68.94166666666666,PL
2021-03-18,66.29916666666666,PL
2021-03-19,62.92458333333334,PL
2021-03-20,61.553333333333335,PL
2021-03-21,49.49375,PL
2021-03-22,66.20958333333333,PL
2021-03-23,66.85375,PL
2021-03-24,67.74416666666667,PL
2021-03-25,66.01,PL
2021-03-26,62.126666666666665,PL
2021-03-27,53.395833333333336,PL
2021-03-28,44.65826086956522,PL
2021-03-29,57.00791666666667,PL
2021-03-30,56.88833333333333,PL
2021-03-31,60.422083333333326,PL
2021-04-01,55.721666666666664,PL
2021-04-02,50.649166666666666,PL
2021-04-03,50.25958333333333,PL
2021-04-04,47.82875000000001,PL
2021-04-05,28.53333333333333,PL
2021-04-06,48.236250000000005,PL
2021-04-07,59.59791666666667,PL
2021-04-08,62.85874999999999,PL
2021-04-09,57.874583333333334,PL
2021-04-10,57.35041666666667,PL
2021-04-11,51.25833333333333,PL
2021-04-12,61.98333333333333,PL
2021-04-13,66.67875,PL
2021-04-14,65.53208333333333,PL
2021-04-15,63.07208333333333,PL
2021-04-16,63.45166666666666,PL
2021-04-17,58.643750000000004,PL
2021-04-18,59.48166666666666,PL
2021-04-19,66.04416666666667,PL
2021-04-20,69.02875,PL
2021-04-21,66.57041666666667,PL
2021-04-22,60.76916666666667,PL
2021-04-23,60.310833333333335,PL
2021-04-24,59.21333333333334,PL
2021-04-25,54.2275,PL
2021-04-26,67.45291666666667,PL
2021-04-27,68.82791666666667,PL
2021-04-28,65.485,PL
2021-04-29,66.13583333333334,PL
2021-04-30,66.83291666666666,PL
2021-05-01,60.21416666666667,PL
2021-05-02,55.16416666666667,PL
2021-05-03,60.70083333333333,PL
2021-05-04,58.23541666666667,PL
2021-05-05,56.986250000000005,PL
2021-05-06,61.02375,PL
2021-05-07,72.16250000000001,PL
2021-05-08,60.07916666666667,PL
2021-05-09,50.6575,PL
2021-05-10,61.00541666666666,PL
2021-05-11,64.90041666666667,PL
2021-05-12,72.11583333333333,PL
2021-05-13,68.72875,PL
2021-05-14,75.20791666666666,PL
2021-05-15,73.29,PL
2021-05-16,63.97708333333333,PL
2021-05-17,78.28791666666666,PL
2021-05-18,71.93208333333332,PL
2021-05-19,75.005,PL
2021-05-20,68.43666666666667,PL
2021-05-21,61.5075,PL
2021-05-22,62.647083333333335,PL
2021-05-23,54.57833333333334,PL
