date,avg_price_eur_mwh,country
2021-01-01,42.51,ES
2021-01-02,48.720416666666665,ES
2021-01-03,46.9275,ES
2021-01-04,59.84958333333333,ES
2021-01-05,67.54541666666667,ES
2021-01-06,70.59916666666668,ES
2021-01-07,88.92625,ES
2021-01-08,94.98875,ES
2021-01-09,80.66,ES
2021-01-10,66.27083333333333,ES
2021-01-11,82.45,ES
2021-01-12,84.24499999999999,ES
2021-01-13,89.93541666666665,ES
2021-01-14,87.25208333333335,ES
2021-01-15,78.42041666666667,ES
2021-01-16,67.72,ES
2021-01-17,64.51125,ES
2021-01-18,82.07625,ES
2021-01-19,76.46541666666667,ES
2021-01-20,51.6625,ES
2021-01-21,41.63875,ES
2021-01-22,41.974583333333335,ES
2021-01-23,27.495,ES
2021-01-24,28.724999999999998,ES
2021-01-25,59.41833333333333,ES
2021-01-26,65.97791666666667,ES
2021-01-27,59.774166666666666,ES
2021-01-28,55.39041666666666,ES
2021-01-29,47.38916666666666,ES
2021-01-30,4.185833333333333,ES
2021-01-31,1.4195833333333334,ES
2021-02-01,11.8975,ES
2021-02-02,26.337500000000002,ES
2021-02-03,36.262499999999996,ES
2021-02-04,52.19708333333333,ES
2021-02-05,50.99125,ES
2021-02-06,36.01583333333333,ES
2021-02-07,12.580833333333333,ES
2021-02-08,8.296666666666667,ES
2021-02-09,7.104166666666667,ES
2021-02-10,26.259583333333335,ES
2021-02-11,48.00458333333333,ES
2021-02-12,36.935833333333335,ES
2021-02-13,36.900416666666665,ES
2021-02-14,13.378749999999998,ES
2021-02-15,14.85125,ES
2021-02-16,23.982083333333335,ES
2021-02-17,41.930416666666666,ES
2021-02-18,36.17791666666667,ES
2021-02-19,22.269166666666667,ES
2021-02-20,2.185416666666667,ES
2021-02-21,5.6745833333333335,ES
2021-02-22,39.39083333333333,ES
2021-02-23,43.6475,ES
2021-02-24,24.8225,ES
2021-02-25,45.83291666666667,ES
2021-02-26,46.09291666666667,ES
2021-02-27,29.243750000000002,ES
2021-02-28,18.533333333333335,ES
2021-03-01,42.24208333333333,ES
2021-03-02,52.66625,ES
2021-03-03,53.24375,ES
2021-03-04,55.42583333333334,ES
2021-03-05,52.45375000000001,ES
2021-03-06,45.07333333333333,ES
2021-03-07,47.053333333333335,ES
2021-03-08,54.425000000000004,ES
2021-03-09,56.87916666666666,ES
2021-03-10,55.8675,ES
2021-03-11,40.75958333333333,ES
2021-03-12,40.1625,ES
2021-03-13,27.752916666666664,ES
2021-03-14,24.544583333333332,ES
2021-03-15,47.585,ES
2021-03-16,34.514583333333334,ES
2021-03-17,17.34958333333333,ES
2021-03-18,32.772083333333335,ES
2021-03-19,29.66125,ES
2021-03-20,22.18875,ES
2021-03-21,30.275000000000002,ES
2021-03-22,55.79416666666666,ES
2021-03-23,64.47125,ES
2021-03-24,64.81541666666666,ES
2021-03-25,66.35375,ES
2021-03-26,60.31041666666667,ES
2021-03-27,41.10583333333333,ES
2021-03-28,38.60130434782609,ES
2021-03-29,45.69166666666666,ES
2021-03-30,53.532916666666665,ES
2021-03-31,55.15875,ES
2021-04-01,52.117916666666666,ES
2021-04-02,51.00416666666666,ES
2021-04-03,35.175000000000004,ES
2021-04-04,27.735,ES
2021-04-05,44.552083333333336,ES
2021-04-06,55.97,ES
2021-04-07,66.11166666666666,ES
2021-04-08,69.77541666666666,ES
2021-04-09,71.86749999999999,ES
2021-04-10,65.00541666666668,ES
2021-04-11,52.01291666666666,ES
2021-04-12,63.03541666666667,ES
2021-04-13,75.4975,ES
2021-04-14,73.95666666666666,ES
2021-04-15,68.185,ES
2021-04-16,68.9275,ES
2021-04-17,64.18833333333333,ES
2021-04-18,64.53916666666667,ES
2021-04-19,79.02499999999999,ES
2021-04-20,78.57625,ES
2021-04-21,79.59625,ES
2021-04-22,74.41416666666667,ES
2021-04-23,68.55541666666666,ES
2021-04-24,57.31166666666667,ES
2021-04-25,61.08833333333333,ES
2021-04-26,75.98833333333333,ES
2021-04-27,77.95333333333333,ES
2021-04-28,74.40416666666667,ES
2021-04-29,74.66833333333334,ES
2021-04-30,79.28583333333333,ES
2021-05-01,59.36166666666667,ES
2021-05-02,61.39166666666667,ES
2021-05-03,73.54041666666667,ES
2021-05-04,81.27,ES
2021-05-05,75.71458333333332,ES
2021-05-06,73.10833333333333,ES
2021-05-07,73.49916666666667,ES
2021-05-08,47.25208333333333,ES
2021-05-09,10.5275,ES
2021-05-10,59.26458333333333,ES
2021-05-11,54.05041666666667,ES
2021-05-12,53.04333333333333,ES
2021-05-13,59.79624999999999,ES
2021-05-14,71.52958333333333,ES
2021-05-15,43.15625,ES
2021-05-16,26.649583333333336,ES
2021-05-17,76.81958333333334,ES
2021-05-18,77.64999999999999,ES
2021-05-19,77.11041666666667,ES
2021-05-20,79.79208333333334,ES
2021-05-21,69.54083333333334,ES
2021-05-22,66.40708333333333,ES
2021-05-23,68.66791666666667,ES
2021-05-24,67.40416666666667,ES
2021-05-25,76.64375,ES
2021-05-26,80.71958333333333,ES
2021-05-27,86.22874999999999,ES
2021-05-28,88.95208333333333,ES
2021-05-29,81.76708333333333,ES
2021-05-30,71.92916666666666,ES
2021-05-31,88.08416666666666,ES
2021-06-01,86.56458333333335,ES
2021-06-02,84.84541666666667,ES
2021-06-03,79.80208333333333,ES
2021-06-04,80.58624999999999,ES
2021-06-05,76.16791666666667,ES
2021-06-06,68.86833333333333,ES
2021-06-07,79.69083333333333,ES
2021-06-08,82.33416666666666,ES
2021-06-09,81.60166666666667,ES
2021-06-10,83.33624999999999,ES
2021-06-11,82.53458333333333,ES
2021-06-12,77.59833333333333,ES
2021-06-13,79.19583333333334,ES
