date,avg_price_eur_mwh,country
2023-07-17,114.48375,SK
2023-07-18,111.05125,SK
2023-07-19,115.58083333333333,SK
2023-07-20,106.2575,SK
2023-07-21,113.22583333333334,SK
2023-07-22,79.61583333333333,SK
2023-07-23,34.94083333333334,SK
2023-07-24,103.75083333333333,SK
2023-07-25,107.06208333333332,SK
2023-07-26,106.35166666666667,SK
2023-07-27,97.66958333333334,SK
2023-07-28,99.995,SK
2023-07-29,81.33,SK
2023-07-30,50.26541666666666,SK
2023-07-31,75.64874999999999,SK
2023-08-01,90.35875,SK
2023-08-02,68.66333333333334,SK
2023-08-03,43.510416666666664,SK
2023-08-04,102.52958333333333,SK
2023-08-05,89.73291666666667,SK
2023-08-06,49.27916666666667,SK
2023-08-07,45.58083333333334,SK
2023-08-08,23.040833333333335,SK
2023-08-09,89.2475,SK
2023-08-10,89.7075,SK
2023-08-11,81.78208333333333,SK
2023-08-12,61.49458333333333,SK
2023-08-13,56.83083333333334,SK
2023-08-14,91.40375,SK
2023-08-15,80.14916666666666,SK
2023-08-16,110.56083333333333,SK
2023-08-17,110.58625,SK
2023-08-18,108.52333333333333,SK
2023-08-19,85.35291666666667,SK
2023-08-20,90.31124999999999,SK
2023-08-21,121.40249999999999,SK
2023-08-22,127.33458333333334,SK
2023-08-23,152.155,SK
2023-08-24,152.04625000000001,SK
2023-08-25,125.56625000000001,SK
2023-08-26,101.35916666666667,SK
2023-08-27,102.2475,SK
2023-08-28,120.80583333333334,SK
2023-08-29,122.935,SK
2023-08-30,119.07375,SK
2023-08-31,112.57416666666667,SK
2023-09-01,113.54291666666667,SK
2023-09-02,95.71625,SK
2023-09-03,81.87666666666667,SK
2023-09-04,106.57291666666667,SK
2023-09-05,102.99291666666666,SK
2023-09-06,105.34125,SK
2023-09-07,99.85374999999999,SK
2023-09-08,107.26791666666666,SK
2023-09-09,90.97958333333334,SK
2023-09-10,84.19500000000001,SK
2023-09-11,146.17875,SK
2023-09-12,128.98625,SK
2023-09-13,113.685,SK
2023-09-14,120.57333333333334,SK
2023-09-15,109.93916666666667,SK
2023-09-16,93.84249999999999,SK
2023-09-17,86.42458333333333,SK
2023-09-18,95.66458333333333,SK
2023-09-19,85.82249999999999,SK
2023-09-20,101.15791666666667,SK
2023-09-21,104.17458333333333,SK
2023-09-22,104.485,SK
2023-09-23,102.13833333333334,SK
2023-09-24,68.49791666666667,SK
2023-09-25,103.67291666666667,SK
2023-09-26,124.73333333333333,SK
2023-09-27,120.71499999999999,SK
2023-09-28,111.29541666666667,SK
2023-09-29,106.08708333333334,SK
2023-09-30,91.28458333333333,SK
2023-10-01,73.76125,SK
2023-10-02,118.36958333333332,SK
2023-10-03,79.34083333333334,SK
2023-10-04,82.40708333333333,SK
2023-10-05,108.27166666666666,SK
2023-10-06,101.52583333333332,SK
2023-10-07,71.26708333333333,SK
2023-10-08,86.13916666666667,SK
2023-10-09,124.20125,SK
2023-10-10,130.62958333333333,SK
2023-10-11,107.85916666666667,SK
2023-10-12,124.52583333333332,SK
2023-10-13,135.02791666666667,SK
2023-10-14,79.52625,SK
2023-10-15,69.96208333333333,SK
2023-10-16,129.28208333333333,SK
2023-10-17,138.24666666666667,SK
2023-10-18,117.01208333333334,SK
2023-10-19,109.31833333333333,SK
2023-10-20,105.26291666666667,SK
2023-10-21,58.89124999999999,SK
2023-10-22,70.20125,SK
2023-10-23,131.16875000000002,SK
2023-10-24,124.68583333333333,SK
2023-10-25,124.56166666666667,SK
2023-10-26,124.56708333333334,SK
2023-10-27,123.83583333333333,SK
2023-10-28,88.88208333333334,SK
2023-10-29,45.251999999999995,SK
2023-10-30,96.24166666666667,SK
2023-10-31,105.94416666666666,SK
2023-11-01,58.26916666666667,SK
2023-11-02,70.30291666666666,SK
