date,avg_price_eur_mwh,country
2021-01-01,48.39833333333333,BE
2021-01-02,50.5625,BE
2021-01-03,43.025416666666665,BE
2021-01-04,46.736250000000005,BE
2021-01-05,63.385,BE
2021-01-06,81.44791666666667,BE
2021-01-07,67.23125,BE
2021-01-08,82.16583333333334,BE
2021-01-09,61.00125,BE
2021-01-10,60.64000000000001,BE
2021-01-11,59.09291666666667,BE
2021-01-12,61.51208333333333,BE
2021-01-13,68.56416666666667,BE
2021-01-14,73.80708333333332,BE
2021-01-15,72.73125,BE
2021-01-16,57.53875,BE
2021-01-17,54.92291666666667,BE
2021-01-18,56.43416666666667,BE
2021-01-19,51.400416666666665,BE
2021-01-20,45.37291666666667,BE
2021-01-21,39.5775,BE
2021-01-22,51.96416666666667,BE
2021-01-23,51.85833333333333,BE
2021-01-24,49.373333333333335,BE
2021-01-25,62.37166666666667,BE
2021-01-26,62.56,BE
2021-01-27,57.65083333333334,BE
2021-01-28,54.88958333333333,BE
2021-01-29,48.505833333333335,BE
2021-01-30,48.25958333333333,BE
2021-01-31,48.17875,BE
2021-02-01,57.19083333333333,BE
2021-02-02,50.004999999999995,BE
2021-02-03,43.405833333333334,BE
2021-02-04,52.56333333333333,BE
2021-02-05,51.594166666666666,BE
2021-02-06,38.80125,BE
2021-02-07,25.649583333333336,BE
2021-02-08,46.36291666666667,BE
2021-02-09,64.18208333333332,BE
2021-02-10,72.5325,BE
2021-02-11,79.15916666666666,BE
2021-02-12,60.32416666666666,BE
2021-02-13,51.91291666666667,BE
2021-02-14,44.5,BE
2021-02-15,50.115,BE
2021-02-16,51.897083333333335,BE
2021-02-17,49.72,BE
2021-02-18,48.34375,BE
2021-02-19,47.56041666666667,BE
2021-02-20,33.15291666666666,BE
2021-02-21,32.510416666666664,BE
2021-02-22,48.81375,BE
2021-02-23,44.82125,BE
2021-02-24,33.83416666666667,BE
2021-02-25,46.22541666666667,BE
2021-02-26,47.69875,BE
2021-02-27,45.23791666666667,BE
2021-02-28,41.72708333333333,BE
2021-03-01,49.48374999999999,BE
2021-03-02,52.63625,BE
2021-03-03,51.07208333333333,BE
2021-03-04,54.35583333333333,BE
2021-03-05,51.1625,BE
2021-03-06,44.86416666666667,BE
2021-03-07,46.45208333333333,BE
2021-03-08,61.536249999999995,BE
2021-03-09,61.04416666666666,BE
2021-03-10,48.260416666666664,BE
2021-03-11,0.24499999999999988,BE
2021-03-12,37.14666666666667,BE
2021-03-13,13.033333333333333,BE
2021-03-14,20.79,BE
2021-03-15,49.928333333333335,BE
2021-03-16,56.33041666666667,BE
2021-03-17,56.47416666666667,BE
2021-03-18,63.999583333333334,BE
2021-03-19,53.98208333333333,BE
2021-03-20,51.57666666666666,BE
2021-03-21,40.307916666666664,BE
2021-03-22,60.76708333333334,BE
2021-03-23,60.7125,BE
2021-03-24,57.21,BE
2021-03-25,57.615833333333335,BE
2021-03-26,49.117916666666666,BE
2021-03-27,24.62375,BE
2021-03-28,19.35695652173913,BE
2021-03-29,37.702083333333334,BE
2021-03-30,55.09458333333333,BE
2021-03-31,56.89208333333334,BE
2021-04-01,51.55291666666667,BE
2021-04-02,41.798750000000005,BE
2021-04-03,36.4475,BE
2021-04-04,28.25583333333333,BE
2021-04-05,-15.350833333333332,BE
2021-04-06,49.26833333333334,BE
2021-04-07,61.04541666666666,BE
2021-04-08,64.96833333333333,BE
2021-04-09,64.02458333333334,BE
2021-04-10,59.862500000000004,BE
2021-04-11,55.666666666666664,BE
2021-04-12,68.43375,BE
2021-04-13,70.63458333333334,BE
2021-04-14,71.67291666666667,BE
2021-04-15,69.40833333333333,BE
2021-04-16,63.52125,BE
2021-04-17,61.14541666666667,BE
2021-04-18,62.403333333333336,BE
2021-04-19,76.11416666666666,BE
2021-04-20,75.5,BE
2021-04-21,60.151250000000005,BE
2021-04-22,59.42958333333333,BE
2021-04-23,63.20166666666666,BE
2021-04-24,52.94541666666667,BE
2021-04-25,37.42625,BE
2021-04-26,58.744166666666665,BE
2021-04-27,61.85874999999999,BE
2021-04-28,64.57291666666667,BE
2021-04-29,63.55791666666667,BE
2021-04-30,71.51333333333334,BE
2021-05-01,57.03958333333333,BE
2021-05-02,46.624583333333334,BE
2021-05-03,64.57958333333333,BE
2021-05-04,33.157916666666665,BE
2021-05-05,55.1575,BE
2021-05-06,71.6875,BE
2021-05-07,72.31666666666666,BE
2021-05-08,42.89875,BE
2021-05-09,2.7045833333333333,BE
2021-05-10,57.54208333333333,BE
2021-05-11,72.17166666666667,BE
2021-05-12,68.78125,BE
2021-05-13,62.73541666666667,BE
2021-05-14,72.02083333333333,BE
2021-05-15,61.35875000000001,BE
2021-05-16,38.65625,BE
2021-05-17,70.85833333333333,BE
2021-05-18,74.17875,BE
2021-05-19,76.98208333333334,BE
2021-05-20,69.06041666666667,BE
2021-05-21,27.514583333333334,BE
2021-05-22,27.1675,BE
2021-05-23,27.54375,BE
2021-05-24,35.96041666666667,BE
2021-05-25,59.88583333333333,BE
2021-05-26,71.71666666666667,BE
2021-05-27,73.27458333333333,BE
2021-05-28,73.34,BE
2021-05-29,56.67041666666666,BE
2021-05-30,34.33541666666667,BE
2021-05-31,66.63333333333334,BE
2021-06-01,68.23,BE
2021-06-02,66.27791666666667,BE
2021-06-03,67.49291666666666,BE
2021-06-04,71.79666666666667,BE
2021-06-05,64.52708333333334,BE
2021-06-06,60.574999999999996,BE
2021-06-07,77.3425,BE
2021-06-08,76.46291666666666,BE
2021-06-09,76.05333333333333,BE
2021-06-10,78.43916666666667,BE
2021-06-11,77.7325,BE
2021-06-12,51.364583333333336,BE
2021-06-13,29.125833333333333,BE
2021-06-14,76.09708333333333,BE
2021-06-15,82.47291666666666,BE
2021-06-16,87.83958333333334,BE
2021-06-17,80.01291666666667,BE
2021-06-18,79.95125,BE
2021-06-19,72.87,BE
2021-06-20,59.31708333333333,BE
2021-06-21,77.63250000000001,BE
2021-06-22,83.6475,BE
2021-06-23,86.96625,BE
2021-06-24,90.64125,BE
2021-06-25,87.39583333333333,BE
2021-06-26,78.21208333333333,BE
2021-06-27,54.9125,BE
2021-06-28,88.33875,BE
2021-06-29,90.58333333333333,BE
2021-06-30,91.01458333333333,BE
2021-07-01,88.64125,BE
2021-07-02,96.31375000000001,BE
2021-07-03,83.7225,BE
2021-07-04,82.52708333333334,BE
2021-07-05,93.54708333333333,BE
2021-07-06,68.6225,BE
2021-07-07,98.16375,BE
2021-07-08,94.15166666666666,BE
2021-07-09,90.41333333333334,BE
2021-07-10,81.27208333333333,BE
2021-07-11,77.74,BE
2021-07-12,93.47083333333335,BE
2021-07-13,94.47041666666667,BE
2021-07-14,75.22500000000001,BE
2021-07-15,77.63291666666667,BE
2021-07-16,83.83125,BE
2021-07-17,62.78,BE
2021-07-18,46.41166666666667,BE
2021-07-19,90.61791666666666,BE
2021-07-20,91.2625,BE
2021-07-21,88.38291666666667,BE
2021-07-22,87.52583333333332,BE
2021-07-23,87.93541666666665,BE
2021-07-24,76.87416666666667,BE
2021-07-25,61.72625,BE
2021-07-26,89.25625000000001,BE
2021-07-27,85.10916666666667,BE
2021-07-28,62.937083333333334,BE
2021-07-29,30.256666666666664,BE
2021-07-30,35.55375,BE
2021-07-31,23.5725,BE
2021-08-01,54.28,BE
2021-08-02,84.53291666666667,BE
2021-08-03,94.575,BE
2021-08-04,96.87124999999999,BE
2021-08-05,91.13625,BE
2021-08-06,23.434583333333336,BE
2021-08-07,45.17250000000001,BE
2021-08-08,-3.18625,BE
2021-08-09,66.61666666666666,BE
2021-08-10,87.62041666666666,BE
2021-08-11,100.21875,BE
2021-08-12,106.00291666666668,BE
2021-08-13,94.28166666666668,BE
2021-08-14,65.19916666666667,BE
2021-08-15,53.932500000000005,BE
2021-08-16,54.18,BE
2021-08-17,67.72125,BE
2021-08-18,84.77791666666667,BE
2021-08-19,98.52625,BE
2021-08-20,101.72791666666667,BE
2021-08-21,91.46291666666667,BE
2021-08-22,76.39125,BE
2021-08-23,92.12625000000001,BE
2021-08-24,84.44791666666667,BE
2021-08-25,90.58708333333334,BE
2021-08-26,93.48208333333334,BE
2021-08-27,96.10666666666667,BE
2021-08-28,77.82333333333334,BE
2021-08-29,74.30416666666666,BE
2021-08-30,107.90541666666667,BE
2021-08-31,111.19541666666667,BE
2021-09-01,117.42458333333333,BE
2021-09-02,126.065,BE
2021-09-03,116.25999999999999,BE
2021-09-04,107.21833333333332,BE
2021-09-05,99.05,BE
2021-09-06,131.385,BE
2021-09-07,130.22208333333333,BE
2021-09-08,126.26833333333333,BE
2021-09-09,136.85458333333335,BE
2021-09-10,138.6025,BE
2021-09-11,129.24583333333334,BE
2021-09-12,111.96791666666667,BE
2021-09-13,143.94541666666666,BE
2021-09-14,149.61249999999998,BE
2021-09-15,168.05875,BE
2021-09-16,169.13666666666668,BE
2021-09-17,159.98916666666668,BE
2021-09-18,139.31958333333333,BE
2021-09-19,102.1425,BE
2021-09-20,156.91333333333333,BE
2021-09-21,150.38833333333335,BE
2021-09-22,156.11125,BE
2021-09-23,136.99708333333334,BE
2021-09-24,153.97916666666666,BE
2021-09-25,148.45458333333332,BE
